SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
For-Sale-by-Owner Listing,,Mobile/Manufactured Home,1220 Tasman Dr Spc 475,Sunnyvale,CA,94089,330000,3,2.0,Sunnyvale,1577,,2006,68,209,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Tasman-Dr-94089/unit-475/home/12179412,Fizber.com,5039098,N,Y,37.4013384,-121.9913911
New Construction Home,,Townhouse,1125 Giannitsa Ter,Sunnyvale,CA,94089,1585284,4,3.5,Santorini,1866,,2020,4,850,,Active,,,http://www.redfin.com/CA/Sunnyvale/Unknown-94089/home/168867963,NewHomeSource.com,1803955,N,Y,37.40382,-122.0212
New Construction Home,,Townhouse,1127 Giannitsa Ter,Sunnyvale,CA,94089,1375358,3,2.5,Santorini,1571,,2020,4,875,,Active,,,http://www.redfin.com/CA/Sunnyvale/Unknown-94089/home/168867962,NewHomeSource.com,1803957,N,Y,37.40382,-122.0212
New Construction Home,,Condo/Co-op,3578 Rambla Pl Unit 521,Santa Clara,CA,95054,1350995,3,2.5,Apex at Lawrence Station,1774,,2020,7,762,,Active,,,http://www.redfin.com/CA/Santa-Clara/3578-Rambla-PL-95054/unit-521/home/170300374,NewHomeSource.com,1799589,N,Y,37.375077,-121.9951
New Construction Plan,,Townhouse,Residence 6 Nova Plan,Sunnyvale,CA,94085,1485000,3,3.5,Nova at The Vale,1773,,,,838,,Active,,,http://www.redfin.com/CA/Sunnyvale/Nova-at-The-Vale/Residence-6-Nova-Plan/home/170001309,NewHomeSource.com,Plan-101486687,N,Y,37.38823,-122.0071888
New Construction Plan,,Townhouse,Residence 5 Nova Plan,Sunnyvale,CA,94085,1429000,3,3.5,Nova at The Vale,1663,,,,859,,Active,,,http://www.redfin.com/CA/Sunnyvale/Nova-at-The-Vale/Residence-5-Nova-Plan/home/170031715,NewHomeSource.com,Plan-101486686,N,Y,37.38823,-122.0071888
New Construction Plan,,Townhouse,PLAN 1AX,Sunnyvale,CA,94089,1415358,3,2.5,Santorini,1571,,,,901,,Active,,,http://www.redfin.com/CA/Sunnyvale/Santorini/PLAN-1AX/home/169099558,NewHomeSource.com,Plan-101706836,N,Y,37.4033457,-122.0217222
New Construction Plan,,Townhouse,Residence 4 Nova Plan,Sunnyvale,CA,94085,1354000,3,3.5,Nova at The Vale,1537,,,,881,,Active,,,http://www.redfin.com/CA/Sunnyvale/Nova-at-The-Vale/Residence-4-Nova-Plan/home/170031718,NewHomeSource.com,Plan-101486685,N,Y,37.38823,-122.0071888
New Construction Plan,,Townhouse,Residence 1 Nova Plan,Sunnyvale,CA,94085,1198000,2,2.5,Nova at The Vale,1194,,,,1003,,Active,,,http://www.redfin.com/CA/Sunnyvale/Nova-at-The-Vale/Residence-1-Nova-Plan/home/170031720,NewHomeSource.com,Plan-101486682,N,Y,37.38823,-122.0071888
Redfin Data,,Single Family Residential,590 N Bayview Ave,Sunnyvale,CA,94085,1500000,3,2.0,Sunnyvale,1486,5463,1948,1,1009,,Pre On-Market,,,http://www.redfin.com/CA/Sunnyvale/590-N-Bayview-Ave-94085/home/594442,Coming Soon,48816,N,Y,37.3893195,-122.0207674
Redfin Data,,Single Family Residential,682 W Remington Dr,Sunnyvale,CA,94087,1780000,4,2.0,Sunnyvale,1657,7245,1959,29,1074,,Pre On-Market,,,http://www.redfin.com/CA/Sunnyvale/682-W-Remington-Dr-94087/home/880312,Coming Soon,47815,N,Y,37.3591813,-122.0407944
